vendor_id,order_id,customer_id,commission_pct,commission_inr,brand_code
V-NIKE-01,ORD-00000490,490,14,1473,NIKE
V-PUMA-01,ORD-00000491,491,15,1480,PUMA
V-NIKE-01,ORD-00000492,492,16,1487,NIKE
V-PUMA-01,ORD-00000493,493,17,1494,PUMA
V-NIKE-01,ORD-00000494,494,18,1501,NIKE
V-PUMA-01,ORD-00000495,495,19,1508,PUMA
V-NIKE-01,ORD-00000496,496,5,1515,NIKE
V-PUMA-01,ORD-00000497,497,6,1522,PUMA
V-NIKE-01,ORD-00000498,498,7,1529,NIKE
V-PUMA-01,ORD-00000499,499,8,1536,PUMA
V-NIKE-01,ORD-00000500,500,9,1543,NIKE
V-PUMA-01,ORD-00000501,501,10,1550,PUMA
V-NIKE-01,ORD-00000502,502,11,1557,NIKE
V-PUMA-01,ORD-00000503,503,12,1564,PUMA
V-NIKE-01,ORD-00000504,504,13,1571,NIKE
V-PUMA-01,ORD-00000505,505,14,1578,PUMA
V-NIKE-01,ORD-00000506,506,15,1585,NIKE
V-PUMA-01,ORD-00000507,507,16,1592,PUMA
V-NIKE-01,ORD-00000508,508,17,1599,NIKE
V-PUMA-01,ORD-00000509,509,18,1606,PUMA
V-NIKE-01,ORD-00000510,510,19,1613,NIKE
V-PUMA-01,ORD-00000511,511,5,1620,PUMA
V-NIKE-01,ORD-00000512,512,6,1627,NIKE
V-PUMA-01,ORD-00000513,513,7,1634,PUMA
V-NIKE-01,ORD-00000514,514,8,1641,NIKE
V-PUMA-01,ORD-00000515,515,9,1648,PUMA
V-NIKE-01,ORD-00000516,516,10,1655,NIKE
V-PUMA-01,ORD-00000517,517,11,1662,PUMA
V-NIKE-01,ORD-00000518,518,12,1669,NIKE
V-PUMA-01,ORD-00000519,519,13,1676,PUMA
V-NIKE-01,ORD-00000520,520,14,1683,NIKE
V-PUMA-01,ORD-00000521,521,15,1690,PUMA
V-NIKE-01,ORD-00000522,522,16,1697,NIKE
V-PUMA-01,ORD-00000523,523,17,1704,PUMA
V-NIKE-01,ORD-00000524,524,18,1711,NIKE
V-PUMA-01,ORD-00000525,525,19,1718,PUMA
V-NIKE-01,ORD-00000526,526,5,1725,NIKE
V-PUMA-01,ORD-00000527,527,6,1732,PUMA
V-NIKE-01,ORD-00000528,528,7,1739,NIKE
V-PUMA-01,ORD-00000529,529,8,1746,PUMA
V-NIKE-01,ORD-00000530,530,9,1753,NIKE
V-PUMA-01,ORD-00000531,531,10,1760,PUMA
V-NIKE-01,ORD-00000532,532,11,1767,NIKE
V-PUMA-01,ORD-00000533,533,12,1774,PUMA
V-NIKE-01,ORD-00000534,534,13,1781,NIKE
V-PUMA-01,ORD-00000535,535,14,1788,PUMA
V-NIKE-01,ORD-00000536,536,15,1795,NIKE
V-PUMA-01,ORD-00000537,537,16,1802,PUMA
V-NIKE-01,ORD-00000538,538,17,1809,NIKE
V-PUMA-01,ORD-00000539,539,18,1816,PUMA
V-NIKE-01,ORD-00000540,540,19,1823,NIKE
V-PUMA-01,ORD-00000541,541,5,1830,PUMA
V-NIKE-01,ORD-00000542,542,6,1837,NIKE
V-PUMA-01,ORD-00000543,543,7,1844,PUMA
V-NIKE-01,ORD-00000544,544,8,1851,NIKE
V-PUMA-01,ORD-00000545,545,9,1858,PUMA
V-NIKE-01,ORD-00000546,546,10,1865,NIKE
V-PUMA-01,ORD-00000547,547,11,1872,PUMA
V-NIKE-01,ORD-00000548,548,12,1879,NIKE
V-PUMA-01,ORD-00000549,549,13,1886,PUMA
V-NIKE-01,ORD-00000550,550,14,1893,NIKE
V-PUMA-01,ORD-00000551,551,15,1900,PUMA
V-NIKE-01,ORD-00000552,552,16,1907,NIKE
V-PUMA-01,ORD-00000553,553,17,1914,PUMA
V-NIKE-01,ORD-00000554,554,18,1921,NIKE
V-PUMA-01,ORD-00000555,555,19,1928,PUMA
V-NIKE-01,ORD-00000556,556,5,1935,NIKE
V-PUMA-01,ORD-00000557,557,6,1942,PUMA
V-NIKE-01,ORD-00000558,558,7,1949,NIKE
V-PUMA-01,ORD-00000559,559,8,1956,PUMA
V-NIKE-01,ORD-00000560,560,9,1963,NIKE
V-PUMA-01,ORD-00000561,561,10,1970,PUMA
V-NIKE-01,ORD-00000562,562,11,1977,NIKE
V-PUMA-01,ORD-00000563,563,12,1984,PUMA
V-NIKE-01,ORD-00000564,564,13,1991,NIKE
V-PUMA-01,ORD-00000565,565,14,1998,PUMA
V-NIKE-01,ORD-00000566,566,15,2005,NIKE
V-PUMA-01,ORD-00000567,567,16,2012,PUMA
V-NIKE-01,ORD-00000568,568,17,2019,NIKE
V-PUMA-01,ORD-00000569,569,18,2026,PUMA
V-NIKE-01,ORD-00000570,570,19,2033,NIKE
V-PUMA-01,ORD-00000571,571,5,2040,PUMA
V-NIKE-01,ORD-00000572,572,6,2047,NIKE
V-PUMA-01,ORD-00000573,573,7,54,PUMA
V-NIKE-01,ORD-00000574,574,8,61,NIKE
V-PUMA-01,ORD-00000575,575,9,68,PUMA
V-NIKE-01,ORD-00000576,576,10,75,NIKE
V-PUMA-01,ORD-00000577,577,11,82,PUMA
V-NIKE-01,ORD-00000578,578,12,89,NIKE
V-PUMA-01,ORD-00000579,579,13,96,PUMA
V-NIKE-01,ORD-00000580,580,14,103,NIKE
V-PUMA-01,ORD-00000581,581,15,110,PUMA
V-NIKE-01,ORD-00000582,582,16,117,NIKE
V-PUMA-01,ORD-00000583,583,17,124,PUMA
V-NIKE-01,ORD-00000584,584,18,131,NIKE
V-PUMA-01,ORD-00000585,585,19,138,PUMA
V-NIKE-01,ORD-00000586,586,5,145,NIKE
V-PUMA-01,ORD-00000587,587,6,152,PUMA
V-NIKE-01,ORD-00000588,588,7,159,NIKE
V-PUMA-01,ORD-00000589,589,8,166,PUMA
V-NIKE-01,ORD-00000590,590,9,173,NIKE
V-PUMA-01,ORD-00000591,591,10,180,PUMA
V-NIKE-01,ORD-00000592,592,11,187,NIKE
V-PUMA-01,ORD-00000593,593,12,194,PUMA
V-NIKE-01,ORD-00000594,594,13,201,NIKE
V-PUMA-01,ORD-00000595,595,14,208,PUMA
V-NIKE-01,ORD-00000596,596,15,215,NIKE
V-PUMA-01,ORD-00000597,597,16,222,PUMA
V-NIKE-01,ORD-00000598,598,17,229,NIKE
V-PUMA-01,ORD-00000599,599,18,236,PUMA
V-NIKE-01,ORD-00000600,600,19,243,NIKE
V-PUMA-01,ORD-00000601,601,5,250,PUMA
V-NIKE-01,ORD-00000602,602,6,257,NIKE
V-PUMA-01,ORD-00000603,603,7,264,PUMA
V-NIKE-01,ORD-00000604,604,8,271,NIKE
V-PUMA-01,ORD-00000605,605,9,278,PUMA
V-NIKE-01,ORD-00000606,606,10,285,NIKE
V-PUMA-01,ORD-00000607,607,11,292,PUMA
V-NIKE-01,ORD-00000608,608,12,299,NIKE
V-PUMA-01,ORD-00000609,609,13,306,PUMA
V-NIKE-01,ORD-00000610,610,14,313,NIKE
V-PUMA-01,ORD-00000611,611,15,320,PUMA
V-NIKE-01,ORD-00000612,612,16,327,NIKE
V-PUMA-01,ORD-00000613,613,17,334,PUMA
V-NIKE-01,ORD-00000614,614,18,341,NIKE
V-PUMA-01,ORD-00000615,615,19,348,PUMA
V-NIKE-01,ORD-00000616,616,5,355,NIKE
V-PUMA-01,ORD-00000617,617,6,362,PUMA
V-NIKE-01,ORD-00000618,618,7,369,NIKE
V-PUMA-01,ORD-00000619,619,8,376,PUMA
V-NIKE-01,ORD-00000620,620,9,383,NIKE
V-PUMA-01,ORD-00000621,621,10,390,PUMA
V-NIKE-01,ORD-00000622,622,11,397,NIKE
V-PUMA-01,ORD-00000623,623,12,404,PUMA
V-NIKE-01,ORD-00000624,624,13,411,NIKE
V-PUMA-01,ORD-00000625,625,14,418,PUMA
V-NIKE-01,ORD-00000626,626,15,425,NIKE
V-PUMA-01,ORD-00000627,627,16,432,PUMA
V-NIKE-01,ORD-00000628,628,17,439,NIKE
V-PUMA-01,ORD-00000629,629,18,446,PUMA
V-NIKE-01,ORD-00000630,630,19,453,NIKE
V-PUMA-01,ORD-00000631,631,5,460,PUMA
V-NIKE-01,ORD-00000632,632,6,467,NIKE
V-PUMA-01,ORD-00000633,633,7,474,PUMA
V-NIKE-01,ORD-00000634,634,8,481,NIKE
V-PUMA-01,ORD-00000635,635,9,488,PUMA
V-NIKE-01,ORD-00000636,636,10,495,NIKE
V-PUMA-01,ORD-00000637,637,11,502,PUMA
V-NIKE-01,ORD-00000638,638,12,509,NIKE
V-PUMA-01,ORD-00000639,639,13,516,PUMA
V-NIKE-01,ORD-00000640,640,14,523,NIKE
V-PUMA-01,ORD-00000641,641,15,530,PUMA
V-NIKE-01,ORD-00000642,642,16,537,NIKE
V-PUMA-01,ORD-00000643,643,17,544,PUMA
V-NIKE-01,ORD-00000644,644,18,551,NIKE
V-PUMA-01,ORD-00000645,645,19,558,PUMA
V-NIKE-01,ORD-00000646,646,5,565,NIKE
V-PUMA-01,ORD-00000647,647,6,572,PUMA
V-NIKE-01,ORD-00000648,648,7,579,NIKE
V-PUMA-01,ORD-00000649,649,8,586,PUMA
V-NIKE-01,ORD-00000650,650,9,593,NIKE
V-PUMA-01,ORD-00000651,651,10,600,PUMA
V-NIKE-01,ORD-00000652,652,11,607,NIKE
V-PUMA-01,ORD-00000653,653,12,614,PUMA
V-NIKE-01,ORD-00000654,654,13,621,NIKE
V-PUMA-01,ORD-00000655,655,14,628,PUMA
V-NIKE-01,ORD-00000656,656,15,635,NIKE
V-PUMA-01,ORD-00000657,657,16,642,PUMA
V-NIKE-01,ORD-00000658,658,17,649,NIKE
V-PUMA-01,ORD-00000659,659,18,656,PUMA
V-NIKE-01,ORD-00000660,660,19,663,NIKE
V-PUMA-01,ORD-00000661,661,5,670,PUMA
V-NIKE-01,ORD-00000662,662,6,677,NIKE
V-PUMA-01,ORD-00000663,663,7,684,PUMA
V-NIKE-01,ORD-00000664,664,8,691,NIKE
V-PUMA-01,ORD-00000665,665,9,698,PUMA
V-NIKE-01,ORD-00000666,666,10,705,NIKE
V-PUMA-01,ORD-00000667,667,11,712,PUMA
V-NIKE-01,ORD-00000668,668,12,719,NIKE
V-PUMA-01,ORD-00000669,669,13,726,PUMA
V-NIKE-01,ORD-00000670,670,14,733,NIKE
V-PUMA-01,ORD-00000671,671,15,740,PUMA
V-NIKE-01,ORD-00000672,672,16,747,NIKE
V-PUMA-01,ORD-00000673,673,17,754,PUMA
V-NIKE-01,ORD-00000674,674,18,761,NIKE
V-PUMA-01,ORD-00000675,675,19,768,PUMA
V-NIKE-01,ORD-00000676,676,5,775,NIKE
V-PUMA-01,ORD-00000677,677,6,782,PUMA
V-NIKE-01,ORD-00000678,678,7,789,NIKE
V-PUMA-01,ORD-00000679,679,8,796,PUMA
V-NIKE-01,ORD-00000680,680,9,803,NIKE
V-PUMA-01,ORD-00000681,681,10,810,PUMA
V-NIKE-01,ORD-00000682,682,11,817,NIKE
V-PUMA-01,ORD-00000683,683,12,824,PUMA
V-NIKE-01,ORD-00000684,684,13,831,NIKE
V-PUMA-01,ORD-00000685,685,14,838,PUMA
V-NIKE-01,ORD-00000686,686,15,845,NIKE
V-PUMA-01,ORD-00000687,687,16,852,PUMA
V-NIKE-01,ORD-00000688,688,17,859,NIKE
V-PUMA-01,ORD-00000689,689,18,866,PUMA
V-NIKE-01,ORD-00000690,690,19,873,NIKE
V-PUMA-01,ORD-00000691,691,5,880,PUMA
V-NIKE-01,ORD-00000692,692,6,887,NIKE
V-PUMA-01,ORD-00000693,693,7,894,PUMA
V-NIKE-01,ORD-00000694,694,8,901,NIKE
V-PUMA-01,ORD-00000695,695,9,908,PUMA
V-NIKE-01,ORD-00000696,696,10,915,NIKE
V-PUMA-01,ORD-00000697,697,11,922,PUMA
V-NIKE-01,ORD-00000698,698,12,929,NIKE
V-PUMA-01,ORD-00000699,699,13,936,PUMA
V-NIKE-01,ORD-00000700,700,14,943,NIKE
V-PUMA-01,ORD-00000701,701,15,950,PUMA
V-NIKE-01,ORD-00000702,702,16,957,NIKE
V-PUMA-01,ORD-00000703,703,17,964,PUMA
V-NIKE-01,ORD-00000704,704,18,971,NIKE
V-PUMA-01,ORD-00000705,705,19,978,PUMA
V-NIKE-01,ORD-00000706,706,5,985,NIKE
V-PUMA-01,ORD-00000707,707,6,992,PUMA
V-NIKE-01,ORD-00000708,708,7,999,NIKE
V-PUMA-01,ORD-00000709,709,8,1006,PUMA
V-NIKE-01,ORD-00000710,710,9,1013,NIKE
V-PUMA-01,ORD-00000711,711,10,1020,PUMA
V-NIKE-01,ORD-00000712,712,11,1027,NIKE
V-PUMA-01,ORD-00000713,713,12,1034,PUMA
V-NIKE-01,ORD-00000714,714,13,1041,NIKE
V-PUMA-01,ORD-00000715,715,14,1048,PUMA
V-NIKE-01,ORD-00000716,716,15,1055,NIKE
V-PUMA-01,ORD-00000717,717,16,1062,PUMA
V-NIKE-01,ORD-00000718,718,17,1069,NIKE
V-PUMA-01,ORD-00000719,719,18,1076,PUMA
V-NIKE-01,ORD-00000720,720,19,1083,NIKE
V-PUMA-01,ORD-00000721,721,5,1090,PUMA
V-NIKE-01,ORD-00000722,722,6,1097,NIKE
V-PUMA-01,ORD-00000723,723,7,1104,PUMA
V-NIKE-01,ORD-00000724,724,8,1111,NIKE
V-PUMA-01,ORD-00000725,725,9,1118,PUMA
V-NIKE-01,ORD-00000726,726,10,1125,NIKE
V-PUMA-01,ORD-00000727,727,11,1132,PUMA
V-NIKE-01,ORD-00000728,728,12,1139,NIKE
V-PUMA-01,ORD-00000729,729,13,1146,PUMA
V-NIKE-01,ORD-00000730,730,14,1153,NIKE
V-PUMA-01,ORD-00000731,731,15,1160,PUMA
V-NIKE-01,ORD-00000732,732,16,1167,NIKE
V-PUMA-01,ORD-00000733,733,17,1174,PUMA
V-NIKE-01,ORD-00000734,734,18,1181,NIKE
V-PUMA-01,ORD-00000735,735,19,1188,PUMA
V-NIKE-01,ORD-00000736,736,5,1195,NIKE
V-PUMA-01,ORD-00000737,737,6,1202,PUMA
V-NIKE-01,ORD-00000738,738,7,1209,NIKE
V-PUMA-01,ORD-00000739,739,8,1216,PUMA
V-NIKE-01,ORD-00000740,740,9,1223,NIKE
V-PUMA-01,ORD-00000741,741,10,1230,PUMA
V-NIKE-01,ORD-00000742,742,11,1237,NIKE
V-PUMA-01,ORD-00000743,743,12,1244,PUMA
V-NIKE-01,ORD-00000744,744,13,1251,NIKE
V-PUMA-01,ORD-00000745,745,14,1258,PUMA
V-NIKE-01,ORD-00000746,746,15,1265,NIKE
V-PUMA-01,ORD-00000747,747,16,1272,PUMA
V-NIKE-01,ORD-00000748,748,17,1279,NIKE
V-PUMA-01,ORD-00000749,749,18,1286,PUMA
V-NIKE-01,ORD-00000750,750,19,1293,NIKE
V-PUMA-01,ORD-00000751,751,5,1300,PUMA
V-NIKE-01,ORD-00000752,752,6,1307,NIKE
V-PUMA-01,ORD-00000753,753,7,1314,PUMA
V-NIKE-01,ORD-00000754,754,8,1321,NIKE
V-PUMA-01,ORD-00000755,755,9,1328,PUMA
V-NIKE-01,ORD-00000756,756,10,1335,NIKE
V-PUMA-01,ORD-00000757,757,11,1342,PUMA
V-NIKE-01,ORD-00000758,758,12,1349,NIKE
V-PUMA-01,ORD-00000759,759,13,1356,PUMA
V-NIKE-01,ORD-00000760,760,14,1363,NIKE
V-PUMA-01,ORD-00000761,761,15,1370,PUMA
V-NIKE-01,ORD-00000762,762,16,1377,NIKE
V-PUMA-01,ORD-00000763,763,17,1384,PUMA
V-NIKE-01,ORD-00000764,764,18,1391,NIKE
V-PUMA-01,ORD-00000765,765,19,1398,PUMA
V-NIKE-01,ORD-00000766,766,5,1405,NIKE
V-PUMA-01,ORD-00000767,767,6,1412,PUMA
V-NIKE-01,ORD-00000768,768,7,1419,NIKE
V-PUMA-01,ORD-00000769,769,8,1426,PUMA
V-NIKE-01,ORD-00000770,770,9,1433,NIKE
V-PUMA-01,ORD-00000771,771,10,1440,PUMA
V-NIKE-01,ORD-00000772,772,11,1447,NIKE
V-PUMA-01,ORD-00000773,773,12,1454,PUMA
V-NIKE-01,ORD-00000774,774,13,1461,NIKE
V-PUMA-01,ORD-00000775,775,14,1468,PUMA
V-NIKE-01,ORD-00000776,776,15,1475,NIKE
V-PUMA-01,ORD-00000777,777,16,1482,PUMA
V-NIKE-01,ORD-00000778,778,17,1489,NIKE
V-PUMA-01,ORD-00000779,779,18,1496,PUMA
V-NIKE-01,ORD-00000780,780,19,1503,NIKE
V-PUMA-01,ORD-00000781,781,5,1510,PUMA
V-NIKE-01,ORD-00000782,782,6,1517,NIKE
V-PUMA-01,ORD-00000783,783,7,1524,PUMA
V-NIKE-01,ORD-00000784,784,8,1531,NIKE
V-PUMA-01,ORD-00000785,785,9,1538,PUMA
V-NIKE-01,ORD-00000786,786,10,1545,NIKE
V-PUMA-01,ORD-00000787,787,11,1552,PUMA
V-NIKE-01,ORD-00000788,788,12,1559,NIKE
V-PUMA-01,ORD-00000789,789,13,1566,PUMA
V-NIKE-01,ORD-00000790,790,14,1573,NIKE
V-PUMA-01,ORD-00000791,791,15,1580,PUMA
V-NIKE-01,ORD-00000792,792,16,1587,NIKE
V-PUMA-01,ORD-00000793,793,17,1594,PUMA
V-NIKE-01,ORD-00000794,794,18,1601,NIKE
V-PUMA-01,ORD-00000795,795,19,1608,PUMA
V-NIKE-01,ORD-00000796,796,5,1615,NIKE
V-PUMA-01,ORD-00000797,797,6,1622,PUMA
V-NIKE-01,ORD-00000798,798,7,1629,NIKE
V-PUMA-01,ORD-00000799,799,8,1636,PUMA
V-NIKE-01,ORD-00000800,800,9,1643,NIKE
V-PUMA-01,ORD-00000801,801,10,1650,PUMA
V-NIKE-01,ORD-00000802,802,11,1657,NIKE
V-PUMA-01,ORD-00000803,803,12,1664,PUMA
V-NIKE-01,ORD-00000804,804,13,1671,NIKE
V-PUMA-01,ORD-00000805,805,14,1678,PUMA
V-NIKE-01,ORD-00000806,806,15,1685,NIKE
V-PUMA-01,ORD-00000807,807,16,1692,PUMA
V-NIKE-01,ORD-00000808,808,17,1699,NIKE
V-PUMA-01,ORD-00000809,809,18,1706,PUMA
V-NIKE-01,ORD-00000810,810,19,1713,NIKE
V-PUMA-01,ORD-00000811,811,5,1720,PUMA
V-NIKE-01,ORD-00000812,812,6,1727,NIKE
V-PUMA-01,ORD-00000813,813,7,1734,PUMA
V-NIKE-01,ORD-00000814,814,8,1741,NIKE
V-PUMA-01,ORD-00000815,815,9,1748,PUMA
V-NIKE-01,ORD-00000816,816,10,1755,NIKE
V-PUMA-01,ORD-00000817,817,11,1762,PUMA
V-NIKE-01,ORD-00000818,818,12,1769,NIKE
V-PUMA-01,ORD-00000819,819,13,1776,PUMA
V-NIKE-01,ORD-00000820,820,14,1783,NIKE
V-PUMA-01,ORD-00000821,821,15,1790,PUMA
V-NIKE-01,ORD-00000822,822,16,1797,NIKE
V-PUMA-01,ORD-00000823,823,17,1804,PUMA
V-NIKE-01,ORD-00000824,824,18,1811,NIKE
V-PUMA-01,ORD-00000825,825,19,1818,PUMA
V-NIKE-01,ORD-00000826,826,5,1825,NIKE
V-PUMA-01,ORD-00000827,827,6,1832,PUMA
V-NIKE-01,ORD-00000828,828,7,1839,NIKE
V-PUMA-01,ORD-00000829,829,8,1846,PUMA
V-NIKE-01,ORD-00000830,830,9,1853,NIKE
V-PUMA-01,ORD-00000831,831,10,1860,PUMA
V-NIKE-01,ORD-00000832,832,11,1867,NIKE
V-PUMA-01,ORD-00000833,833,12,1874,PUMA
V-NIKE-01,ORD-00000834,834,13,1881,NIKE
V-PUMA-01,ORD-00000835,835,14,1888,PUMA
V-NIKE-01,ORD-00000836,836,15,1895,NIKE
V-PUMA-01,ORD-00000837,837,16,1902,PUMA
V-NIKE-01,ORD-00000838,838,17,1909,NIKE
V-PUMA-01,ORD-00000839,839,18,1916,PUMA
V-NIKE-01,ORD-00000840,840,19,1923,NIKE
V-PUMA-01,ORD-00000841,841,5,1930,PUMA
V-NIKE-01,ORD-00000842,842,6,1937,NIKE
V-PUMA-01,ORD-00000843,843,7,1944,PUMA
V-NIKE-01,ORD-00000844,844,8,1951,NIKE
V-PUMA-01,ORD-00000845,845,9,1958,PUMA
V-NIKE-01,ORD-00000846,846,10,1965,NIKE
V-PUMA-01,ORD-00000847,847,11,1972,PUMA
V-NIKE-01,ORD-00000848,848,12,1979,NIKE
V-PUMA-01,ORD-00000849,849,13,1986,PUMA
V-NIKE-01,ORD-00000850,850,14,1993,NIKE
V-PUMA-01,ORD-00000851,851,15,2000,PUMA
V-NIKE-01,ORD-00000852,852,16,2007,NIKE
V-PUMA-01,ORD-00000853,853,17,2014,PUMA
V-NIKE-01,ORD-00000854,854,18,2021,NIKE
V-PUMA-01,ORD-00000855,855,19,2028,PUMA
V-NIKE-01,ORD-00000856,856,5,2035,NIKE
V-PUMA-01,ORD-00000857,857,6,2042,PUMA
V-NIKE-01,ORD-00000858,858,7,2049,NIKE
V-PUMA-01,ORD-00000859,859,8,56,PUMA
V-NIKE-01,ORD-00000860,860,9,63,NIKE
V-PUMA-01,ORD-00000861,861,10,70,PUMA
V-NIKE-01,ORD-00000862,862,11,77,NIKE
V-PUMA-01,ORD-00000863,863,12,84,PUMA
V-NIKE-01,ORD-00000864,864,13,91,NIKE
V-PUMA-01,ORD-00000865,865,14,98,PUMA
V-NIKE-01,ORD-00000866,866,15,105,NIKE
V-PUMA-01,ORD-00000867,867,16,112,PUMA
V-NIKE-01,ORD-00000868,868,17,119,NIKE
V-PUMA-01,ORD-00000869,869,18,126,PUMA
V-NIKE-01,ORD-00000870,870,19,133,NIKE
V-PUMA-01,ORD-00000871,871,5,140,PUMA
V-NIKE-01,ORD-00000872,872,6,147,NIKE
V-PUMA-01,ORD-00000873,873,7,154,PUMA
V-NIKE-01,ORD-00000874,874,8,161,NIKE
V-PUMA-01,ORD-00000875,875,9,168,PUMA
V-NIKE-01,ORD-00000876,876,10,175,NIKE
V-PUMA-01,ORD-00000877,877,11,182,PUMA
V-NIKE-01,ORD-00000878,878,12,189,NIKE
V-PUMA-01,ORD-00000879,879,13,196,PUMA
V-NIKE-01,ORD-00000880,880,14,203,NIKE
V-PUMA-01,ORD-00000881,881,15,210,PUMA
V-NIKE-01,ORD-00000882,882,16,217,NIKE
V-PUMA-01,ORD-00000883,883,17,224,PUMA
V-NIKE-01,ORD-00000884,884,18,231,NIKE
V-PUMA-01,ORD-00000885,885,19,238,PUMA
V-NIKE-01,ORD-00000886,886,5,245,NIKE
V-PUMA-01,ORD-00000887,887,6,252,PUMA
V-NIKE-01,ORD-00000888,888,7,259,NIKE
V-PUMA-01,ORD-00000889,889,8,266,PUMA
V-NIKE-01,ORD-00000890,890,9,273,NIKE
V-PUMA-01,ORD-00000891,891,10,280,PUMA
V-NIKE-01,ORD-00000892,892,11,287,NIKE
V-PUMA-01,ORD-00000893,893,12,294,PUMA
V-NIKE-01,ORD-00000894,894,13,301,NIKE
V-PUMA-01,ORD-00000895,895,14,308,PUMA
V-NIKE-01,ORD-00000896,896,15,315,NIKE
V-PUMA-01,ORD-00000897,897,16,322,PUMA
V-NIKE-01,ORD-00000898,898,17,329,NIKE
V-PUMA-01,ORD-00000899,899,18,336,PUMA
V-NIKE-01,ORD-00000900,900,19,343,NIKE
V-PUMA-01,ORD-00000901,901,5,350,PUMA
V-NIKE-01,ORD-00000902,902,6,357,NIKE
V-PUMA-01,ORD-00000903,903,7,364,PUMA
V-NIKE-01,ORD-00000904,904,8,371,NIKE
V-PUMA-01,ORD-00000905,905,9,378,PUMA
V-NIKE-01,ORD-00000906,906,10,385,NIKE
V-PUMA-01,ORD-00000907,907,11,392,PUMA
V-NIKE-01,ORD-00000908,908,12,399,NIKE
V-PUMA-01,ORD-00000909,909,13,406,PUMA
V-NIKE-01,ORD-00000910,910,14,413,NIKE
V-PUMA-01,ORD-00000911,911,15,420,PUMA
V-NIKE-01,ORD-00000912,912,16,427,NIKE
V-PUMA-01,ORD-00000913,913,17,434,PUMA
V-NIKE-01,ORD-00000914,914,18,441,NIKE
V-PUMA-01,ORD-00000915,915,19,448,PUMA
V-NIKE-01,ORD-00000916,916,5,455,NIKE
V-PUMA-01,ORD-00000917,917,6,462,PUMA
V-NIKE-01,ORD-00000918,918,7,469,NIKE
V-PUMA-01,ORD-00000919,919,8,476,PUMA
V-NIKE-01,ORD-00000920,920,9,483,NIKE
V-PUMA-01,ORD-00000921,921,10,490,PUMA
V-NIKE-01,ORD-00000922,922,11,497,NIKE
V-PUMA-01,ORD-00000923,923,12,504,PUMA
V-NIKE-01,ORD-00000924,924,13,511,NIKE
V-PUMA-01,ORD-00000925,925,14,518,PUMA
V-NIKE-01,ORD-00000926,926,15,525,NIKE
V-PUMA-01,ORD-00000927,927,16,532,PUMA
V-NIKE-01,ORD-00000928,928,17,539,NIKE
V-PUMA-01,ORD-00000929,929,18,546,PUMA
V-NIKE-01,ORD-00000930,930,19,553,NIKE
V-PUMA-01,ORD-00000931,931,5,560,PUMA
V-NIKE-01,ORD-00000932,932,6,567,NIKE
V-PUMA-01,ORD-00000933,933,7,574,PUMA
V-NIKE-01,ORD-00000934,934,8,581,NIKE
V-PUMA-01,ORD-00000935,935,9,588,PUMA
V-NIKE-01,ORD-00000936,936,10,595,NIKE
V-PUMA-01,ORD-00000937,937,11,602,PUMA
V-NIKE-01,ORD-00000938,938,12,609,NIKE
V-PUMA-01,ORD-00000939,939,13,616,PUMA
V-NIKE-01,ORD-00000940,940,14,623,NIKE
V-PUMA-01,ORD-00000941,941,15,630,PUMA
V-NIKE-01,ORD-00000942,942,16,637,NIKE
V-PUMA-01,ORD-00000943,943,17,644,PUMA
V-NIKE-01,ORD-00000944,944,18,651,NIKE
V-PUMA-01,ORD-00000945,945,19,658,PUMA
V-NIKE-01,ORD-00000946,946,5,665,NIKE
V-PUMA-01,ORD-00000947,947,6,672,PUMA
V-NIKE-01,ORD-00000948,948,7,679,NIKE
V-PUMA-01,ORD-00000949,949,8,686,PUMA
V-NIKE-01,ORD-00000950,950,9,693,NIKE
V-PUMA-01,ORD-00000951,951,10,700,PUMA
V-NIKE-01,ORD-00000952,952,11,707,NIKE
V-PUMA-01,ORD-00000953,953,12,714,PUMA
V-NIKE-01,ORD-00000954,954,13,721,NIKE
V-PUMA-01,ORD-00000955,955,14,728,PUMA
V-NIKE-01,ORD-00000956,956,15,735,NIKE
V-PUMA-01,ORD-00000957,957,16,742,PUMA
V-NIKE-01,ORD-00000958,958,17,749,NIKE
V-PUMA-01,ORD-00000959,959,18,756,PUMA
V-NIKE-01,ORD-00000960,960,19,763,NIKE
V-PUMA-01,ORD-00000961,961,5,770,PUMA
V-NIKE-01,ORD-00000962,962,6,777,NIKE
V-PUMA-01,ORD-00000963,963,7,784,PUMA
V-NIKE-01,ORD-00000964,964,8,791,NIKE
V-PUMA-01,ORD-00000965,965,9,798,PUMA
V-NIKE-01,ORD-00000966,966,10,805,NIKE
V-PUMA-01,ORD-00000967,967,11,812,PUMA
V-NIKE-01,ORD-00000968,968,12,819,NIKE
V-PUMA-01,ORD-00000969,969,13,826,PUMA
V-NIKE-01,ORD-00000970,970,14,833,NIKE
V-PUMA-01,ORD-00000971,971,15,840,PUMA
V-NIKE-01,ORD-00000972,972,16,847,NIKE
V-PUMA-01,ORD-00000973,973,17,854,PUMA
V-NIKE-01,ORD-00000974,974,18,861,NIKE
V-PUMA-01,ORD-00000975,975,19,868,PUMA
V-NIKE-01,ORD-00000976,976,5,875,NIKE
V-PUMA-01,ORD-00000977,977,6,882,PUMA
V-NIKE-01,ORD-00000978,978,7,889,NIKE
V-PUMA-01,ORD-00000979,979,8,896,PUMA
